ID	congr	freq	TFrq	FlFrq	RT	amplFfull_norm	amplTfull_norm	amplFpost_norm	amplTpost_norm	amplFpre_norm	amplTpre_norm	alpha_abs	alpha	cond	theta_norm
15	1	0	15	10	424.805	0.371236	0.232354	1.75577	-0.439275	0.105462	-0.310316	0.8	10.8	4	0.736147
15	0	0	7	10	559.57	-1.86238	0.09814	-0.09814	-0.358853	-0.817878	0.46132	0.8	10.8	3	1.90333
15	1	0	7	10	308.594	-0.127498	-0.614235	0.094483	0.873007	0.160792	-0.554149	0.8	10.8	3	-0.443652
15	1	0	7	10	400.391	-1.27472	-1.41088	-1.12116	-1.94776	-0.865881	0.0689496	0.8	10.8	3	-1.56775
15	0	0	7	10	534.18	-1.34635	-1.16438	-1.18721	-1.48378	-1.64046	-1.06149	0.8	10.8	3	0.362969
15	0	0	7	10	433.594	-0.38373	-1.19895	-0.598852	-2.60474	-0.205754	-1.19895	0.8	10.8	3	-1.09061
15	1	0	7	10	433.594	-2.45999	-0.894824	-1.36181	-0.59378	-1.09061	-0.817878	0.8	10.8	3	-0.0289936
15	1	0	7	10	366.211	-0.981289	-0.917342	0.286582	-0.259281	-1.31662	-1.5036	0.8	10.8	3	-0.421925
15	1	0	7	10	409.18	-0.964724	-2.10975	0.342503	-0.831274	-1.28836	-1.12116	0.8	10.8	3	-0.409068
15	1	0	7	10	433.594	2.60474	-0.998277	0.578726	-0.964724	0.760386	-0.598852	0.8	10.8	3	-0.785403
15	0	0	7	10	466.797	-1.64046	-0.909755	-0.534917	1.11081	-1.23562	-0.534917	0.8	10.8	3	0.255413
15	1	0	7	10	391.602	-0.338443	0.116466	-0.0072465	0.157076	1.44614	0.354748	0.8	10.8	3	0.0217426
15	0	0	7	10	375	-1.21092	-0.785403	-0.417625	-1.23562	0.0217426	-1.00694	0.8	10.8	3	0.32231
15	0	0	7	10	433.594	-0.635159	-0.387919	-0.724299	-0.0762343	0.350655	-0.198208	0.8	10.8	3	1.94776
15	1	0	7	10	433.594	0.748173	-1.44614	0.334394	-1.28836	0.701111	-0.94856	0.8	10.8	3	0.706847
15	0	0	7	10	400.391	0.413339	-0.247698	-0.367096	-0.175699	0.559015	-0.387919	0.8	10.8	3	0.578726
15	0	0	7	10	325.195	-0.23618	0.0326203	-0.286582	-0.298408	-0.742137	3.15587	0.8	10.8	3	0.387919
15	1	0	7	10	458.984	0.251552	-1.30232	-0.656586	-1.64046	1.48378	-0.695415	0.8	10.8	3	-1.94776
15	1	0	7	10	308.594	-1.54552	-0.559015	-1.54552	0.350655	-0.549306	0.470256	0.8	10.8	3	-0.65118
15	0	0	7	10	392.578	-1.14239	-0.483792	0.573761	-0.851839	-0.164512	-0.894824	0.8	10.8	3	1.72453
15	0	0	7	10	326.172	0.259281	-0.330356	0.59378	1.64046	1.46464	-0.224722	0.8	10.8	3	-1.75577
15	1	0	7	10	308.594	0.858826	-0.583718	0.0871767	-1.42824	-0.0689496	-0.243852	0.8	10.8	3	-0.306337
15	0	0	7	10	475.586	-0.105462	-0.925014	-1.99634	-1.2614	-0.492908	-0.470256	0.8	10.8	3	-0.492908
15	0	0	7	10	358.398	-0.798225	-1.09061	-1.69501	-0.502101	1.8244	-1.08075	0.8	10.8	3	-0.0871767
15	0	0	7	10	483.398	0.409068	-1.07105	-0.116466	-0.544487	0.656586	-0.421925	0.8	10.8	3	-0.544487
15	1	0	7	10	375	-0.989728	-2.45999	-0.190684	-2.45999	-0.772793	-1.99634	0.8	10.8	3	0.105462
15	0	0	7	10	325.195	-0.568821	0.47475	-0.492908	2.25543	-0.544487	-0.588735	0.8	10.8	3	-0.981289
15	0	0	7	10	399.414	0.346574	-0.59378	-0.198208	-1.56775	0.502101	0.392122	0.8	10.8	3	0.142256
15	0	0	7	10	333.984	-0.470256	-0.358853	0.956594	-0.573761	0.0144938	-0.32231	0.8	10.8	3	-1.66704
15	0	0	7	10	383.789	-0.51604	-0.760386	-1.66704	0.568821	1.12116	-0.851839	0.8	10.8	3	0.072591
15	0	0	7	10	525.391	0.358853	-1.05207	1.31662	-1.69501	1.86238	-0.479262	0.8	10.8	3	1.99634
15	1	0	7	10	367.188	-0.817878	-1.17569	-0.465779	-1.05207	-0.956594	-1.23562	0.8	10.8	3	-0.157076
15	0	0	7	10	308.594	-1.23562	-2.80839	-0.479262	-1.86238	-1.30232	0.568821	0.8	10.8	3	-0.851839
15	1	0	7	10	359.375	1.13168	-1.66704	0.0253678	-0.375388	0.263157	-1.72453	0.8	10.8	3	1.10063
15	0	0	7	10	500.977	0.094483	-0.326328	0.255413	-0.0362478	0.142256	-0.684138	0.8	10.8	3	-0.123817
15	1	0	7	10	433.594	-0.603951	-1.04279	0.754256	0.0471363	-0.645807	-0.940621	0.8	10.8	3	0.511373
15	1	0	7	10	559.57	-1.19895	-2.34751	0.240012	-0.925014	0.798225	-0.724299	0.8	10.8	3	-0.506727
15	1	0	7	10	425.781	-0.65118	-1.36181	-0.67301	-0.434915	-0.559015	-0.240012	0.8	10.8	3	-0.748173
15	0	0	7	10	409.18	-0.326328	-0.902249	1.8244	-1.14239	-0.194443	0.282657	0.8	10.8	3	-1.86238
15	0	0	7	10	425.781	-0.0398762	-1.42824	0.362969	-0.318302	0.865881	2.60474	0.8	10.8	3	0.314304
15	1	0	7	10	417.969	-1.52416	-1.56775	-1.03364	0.209535	-2.60474	-1.56775	0.8	10.8	3	-0.640467
15	0	0	7	10	442.383	0.956594	-0.730201	0.421925	-1.22315	0.678556	0.925014	0.8	10.8	3	0.409068
15	0	0	7	10	400.391	-0.573761	-1.72453	-0.0435057	-1.27472	0.247698	-1.31662	0.8	10.8	3	0.131182
15	1	0	7	10	333.008	-1.15329	-1.5036	-0.38373	-0.766565	-1.04279	-1.16438	0.8	10.8	3	-0.701111
15	1	0	7	10	400.391	0.831274	-1.39405	0.0507682	-0.902249	0.46132	-1.05207	0.8	10.8	3	1.01572
15	1	0	7	10	349.609	-0.811269	-0.609079	-1.24837	-1.16438	-0.804719	0.387919	0.8	10.8	3	-0.71844
15	1	0	7	10	442.383	1.16438	-0.695415	-0.678556	-0.736147	1.54552	-0.917342	0.8	10.8	3	0.624636
15	1	0	7	10	341.797	-0.689757	-2.17744	-1.86238	-0.492908	-0.0144938	-0.858826	0.8	10.8	3	-0.831274
15	1	1	10	15	300.781	1.09061	0.880204	-0.706847	0.179438	1.61512	0.298408	0.8	10.8	2	-1.42824
15	1	1	10	15	466.797	0.972955	-0.598852	0.71844	0.371236	-0.748173	-1.21092	0.8	10.8	2	0.270933
15	0	1	10	15	541.992	2.45999	0.171965	2.04994	-0.255413	0.989728	-0.326328	0.8	10.8	2	0.998277
15	1	1	10	15	500	1.21092	-0.251552	0.917342	0.706847	0.568821	-0.367096	0.8	10.8	2	-0.434915
15	0	1	10	15	500	0.417625	-0.417625	0.492908	0.224722	-0.072591	1.99634	0.8	10.8	2	0.609079
15	1	1	10	15	366.211	0.838065	-0.131182	0.448044	-0.811269	0.925014	-0.270933	0.8	10.8	2	-0.23618
15	1	1	10	15	367.188	0.844919	1.8244	0.0908287	-0.563906	0.145955	1.28836	0.8	10.8	2	-0.817878
15	1	1	10	15	433.594	0.678556	-0.619421	0.470256	0.0072465	-1.33129	-1.66704	0.8	10.8	2	-1.11081
15	0	1	10	15	333.984	-0.614235	0.209535	-0.635159	-0.619421	-0.131182	0.629882	0.8	10.8	2	0.247698
15	0	1	10	15	475.586	0.294457	-0.198208	-0.47475	2.45999	-0.824545	2.34751	0.8	10.8	2	1.07105
15	1	1	10	15	341.797	0.701111	-0.465779	0.251552	-0.220916	1.36181	-0.42624	0.8	10.8	2	-0.145955
15	1	1	10	15	458.984	-0.417625	-0.430569	-0.01087	0.71844	2.10975	-0.619421	0.8	10.8	2	1.3777
15	0	1	10	15	516.602	1.54552	0.530165	1.28836	-0.183181	0.18693	0.47475	0.8	10.8	2	1.24837
15	1	1	10	15	391.602	-0.01087	0.112795	-0.32231	1.27472	-0.314304	-1.42824	0.8	10.8	2	0.53969
15	1	1	10	15	349.609	2.10975	0.573761	0.511373	1.03364	0.220916	-0.0871767	0.8	10.8	2	-0.375388
15	1	1	10	15	458.984	1.39405	0.534917	0.736147	0.255413	-0.0580361	0.083527	0.8	10.8	2	0.917342
15	1	1	10	15	550.781	0.23618	-0.404811	1.44614	0.0398762	2.60474	0.13487	0.8	10.8	2	0.588735
15	1	1	10	15	359.375	0.712623	1.41088	-0.201978	0.956594	-0.302368	0.932773	0.8	10.8	2	-0.338443
15	0	1	10	15	350.586	0.667501	0.434915	0.452453	0.138561	3.15587	0.534917	0.8	10.8	2	-0.549306
15	1	1	10	15	358.398	0.0653101	-0.0398762	0.791787	0.701111	0.880204	-0.865881	0.8	10.8	2	1.02461
15	1	1	10	15	534.18	-0.583718	0.760386	-0.112795	0.443652	0.0036232	0.314304	0.8	10.8	2	0.573761
15	0	1	10	15	492.188	-0.917342	-0.448044	-0.240012	-0.367096	-0.932773	0.255413	0.8	10.8	2	0.549306
15	0	1	10	15	424.805	-0.629882	0.0398762	0.282657	0.880204	-0.326328	1.44614	0.8	10.8	2	0.0435057
15	1	1	10	15	367.188	-0.730201	-0.844919	-0.0326203	0.220916	-0.483792	-0.194443	0.8	10.8	2	0.23618
15	1	1	10	15	392.578	0.0326203	-0.267041	-0.578726	0.0871767	-0.981289	-0.105462	0.8	10.8	2	0.635159
15	0	1	10	15	416.992	0.71844	-0.667501	1.78897	0.662026	-0.488341	-0.38373	0.8	10.8	2	-1.01572
15	0	1	10	15	367.188	0.083527	1.90333	0.259281	-0.145955	0.190684	1.18721	0.8	10.8	2	0.240012
15	0	1	10	15	400.391	0.310316	1.27472	0.198208	0.32231	0.274833	-0.0580361	0.8	10.8	2	-0.695415
15	1	1	10	15	383.789	-0.205754	1.07105	-0.46132	-0.32231	-0.282657	-0.413339	0.8	10.8	2	2.60474
15	0	1	10	15	326.172	1.14239	-0.0217426	0.0036232	1.14239	0.838065	1.72453	0.8	10.8	2	-1.21092
15	0	1	10	15	367.188	0.59378	-0.94856	0.350655	-0.09814	1.56775	0.701111	0.8	10.8	2	-1.33129
15	0	1	10	15	541.992	0.131182	0.330356	0.183181	0.925014	-1.5036	1.10063	0.8	10.8	2	1.23562
15	1	1	10	15	341.797	1.46464	0.338443	0.23618	-1.02461	-0.094483	0.811269	0.8	10.8	2	-0.404811
15	0	1	10	15	416.992	0.932773	0.791787	-0.083527	0.175699	0.232354	0.0253678	0.8	10.8	2	1.30232
15	1	1	10	15	458.008	-0.0762343	0.766565	0.742137	1.8244	-0.0653101	0.766565	0.8	10.8	2	2.04994
15	1	1	10	15	358.398	-0.179438	0.748173	-1.28836	-0.302368	0.153365	0.624636	0.8	10.8	2	-0.0471363
15	0	1	10	15	391.602	-0.375388	0.109127	0.228535	0.12014	1.34635	0.573761	0.8	10.8	2	1.42824
15	0	1	10	15	400.391	0.488341	-0.0653101	0.294457	0.392122	-0.318302	0.443652	0.8	10.8	2	-0.554149
15	0	1	10	15	483.398	0.379553	-0.497495	0.525435	-0.65118	-0.766565	-0.334394	0.8	10.8	2	-0.346574
15	1	1	10	15	466.797	0.396338	1.46464	0.145955	1.12116	0.379553	1.07105	0.8	10.8	2	0.183181
15	1	1	10	15	408.203	0.573761	0.157076	-0.400568	1.00694	1.33129	-0.213323	0.8	10.8	2	-0.247698
15	1	1	10	15	466.797	-0.232354	-0.278741	-0.439275	0.0362478	0.940621	-0.392122	0.8	10.8	2	1.04279
15	0	1	10	15	433.594	1.31662	1.30232	0.190684	1.04279	0.072591	0.520727	0.8	10.8	2	1.03364
15	0	1	10	15	367.188	0.772793	0.123817	0.549306	0.909755	2.25543	-0.0289936	0.8	10.8	2	0.109127
15	1	1	10	15	392.578	1.56775	0.290515	0.290515	-0.105462	0.0762343	0.0326203	0.8	10.8	2	-0.12014
15	0	1	10	15	484.375	-0.209535	-0.791787	-0.346574	-0.0798796	0.662026	-0.67301	0.8	10.8	2	0.0144938
15	0	1	10	15	375.977	1.64046	-0.220916	-0.362969	0.298408	1.02461	0.142256	0.8	10.8	2	0.534917
15	0	1	10	15	400.391	0.506727	-0.142256	0.367096	0.0181179	-0.635159	2.45999	0.8	10.8	2	0.619421
15	0	1	10	7	341.797	0.640467	-0.67301	-0.0616723	1.06149	-2.10975	1.22315	0.8	10.8	1	0.326328
15	1	1	10	7	308.594	-0.0507682	-0.286582	-0.290515	-0.67301	-0.71844	0.511373	0.8	10.8	1	-0.430569
15	1	1	10	7	458.984	-0.400568	0.635159	-0.956594	0.400568	-0.754256	0.338443	0.8	10.8	1	0.742137
15	0	1	10	7	284.18	0.760386	-0.492908	1.03364	-1.36181	0.198208	1.24837	0.8	10.8	1	-0.497495
15	1	1	10	7	400.391	0.909755	0.371236	1.14239	-0.18693	0.326328	0.421925	0.8	10.8	1	-0.209535
15	1	1	10	7	375	0.367096	-0.259281	1.94776	0.689757	0.0507682	-1.46464	0.8	10.8	1	-3.15587
15	1	1	10	7	391.602	0.179438	0.350655	-0.563906	-0.306337	1.03364	1.00694	0.8	10.8	1	-0.294457
15	0	1	10	7	375	-0.0580361	-0.42624	-0.094483	1.16438	0.310316	-0.831274	0.8	10.8	1	-0.138561
15	0	1	10	7	458.008	0.695415	0.443652	-0.209535	-0.0507682	2.17744	0.342503	0.8	10.8	1	1.5036
15	0	1	10	7	400.391	-0.502101	-0.255413	0.583718	0.439275	-0.23618	-0.354748	0.8	10.8	1	0.190684
15	0	1	10	7	349.609	0.880204	-0.338443	-1.10063	-0.452453	0.270933	0.326328	0.8	10.8	1	-0.314304
15	1	1	10	7	375	0.629882	0.506727	0.940621	3.15587	-0.190684	-0.798225	0.8	10.8	1	-0.67301
15	1	1	10	7	375	-1.24837	0.667501	-1.11081	1.33129	0.109127	0.736147	0.8	10.8	1	-1.03364
15	1	1	10	7	450.195	0.224722	0.198208	2.80839	1.36181	-0.629882	-0.549306	0.8	10.8	1	-0.358853
15	1	1	10	7	392.578	0.12014	0.497495	-0.549306	0.47475	-1.54552	0.678556	0.8	10.8	1	0.972955
15	0	1	10	7	367.188	0.588735	0.175699	-1.08075	-0.530165	0.614235	1.66704	0.8	10.8	1	0.209535
15	0	1	10	7	458.984	-0.791787	-0.138561	0.083527	-0.470256	-0.149658	-0.112795	0.8	10.8	1	1.05207
15	1	1	10	7	367.188	0.217117	0.71844	-0.684138	0.270933	0.629882	0.194443	0.8	10.8	1	-0.667501
15	1	1	10	7	433.594	-0.0871767	-0.603951	-0.748173	-0.511373	0.772793	1.02461	0.8	10.8	1	0.712623
15	0	1	10	7	416.992	-0.0072465	0.183181	0.232354	-1.61512	0.342503	0.417625	0.8	10.8	1	1.56775
15	0	1	10	7	416.992	0.456878	2.10975	0.209535	0.153365	0.902249	0.824545	0.8	10.8	1	0.817878
15	0	1	10	7	308.594	0.354748	0.105462	1.41088	-0.483792	-1.02461	0.175699	0.8	10.8	1	-0.342503
15	1	1	10	7	442.383	0.662026	0.326328	-0.228535	0.981289	0.667501	-0.396338	0.8	10.8	1	0.640467
15	1	1	10	7	400.391	0.220916	-0.01087	-0.817878	0.240012	0.964724	-0.0072465	0.8	10.8	1	-0.629882
15	1	1	10	7	458.984	-0.824545	-0.748173	-0.998277	-0.168236	-0.101799	-0.65118	0.8	10.8	1	-0.46132
15	1	1	10	7	442.383	-0.434915	-0.554149	-1.23562	-0.554149	0.932773	0.583718	0.8	10.8	1	-0.350655
15	1	1	10	7	359.375	-0.354748	0.306337	-0.785403	-0.506727	-0.0036232	-0.278741	0.8	10.8	1	-1.27472
15	0	1	10	7	375	-1.2614	0.101799	-1.06149	0.917342	-2.25543	-0.0689496	0.8	10.8	1	-0.0435057
15	1	1	10	7	433.594	0.194443	-0.0507682	-1.5036	-1.46464	-0.844919	0.358853	0.8	10.8	1	0.404811
15	1	1	10	7	409.18	-0.656586	-0.0689496	-0.448044	-0.940621	1.94776	0.772793	0.8	10.8	1	-0.858826
15	1	1	10	7	475.586	0.0471363	0.179438	-0.53969	2.80839	-1.56775	-0.785403	0.8	10.8	1	-0.330356
15	0	1	10	7	392.578	0.724299	0.417625	-1.31662	0.0616723	0.205754	0.917342	0.8	10.8	1	-1.69501
15	0	1	10	7	450.195	-0.358853	-0.624636	-0.0762343	-0.278741	0.609079	0.09814	0.8	10.8	1	0.804719
15	0	1	10	7	483.398	-0.362969	0.0507682	0.559015	0.624636	-0.534917	0.525435	0.8	10.8	1	0.217117
15	1	1	10	7	424.805	0.94856	-0.190684	0.318302	1.10063	-0.578726	-0.766565	0.8	10.8	1	0.46132
15	0	1	10	7	400.391	-0.667501	-0.434915	-0.964724	0.583718	-1.2614	-1.01572	0.8	10.8	1	1.08075
15	0	1	10	7	382.813	0.497495	-0.0544014	0.175699	-0.662026	0.396338	1.39405	0.8	10.8	1	-1.90333
15	0	1	10	7	367.188	-0.742137	-0.362969	-0.838065	-1.78897	-3.15587	0.603951	0.8	10.8	1	0.194443
15	0	1	10	7	416.992	0.116466	1.3777	-0.127498	-0.0326203	-1.48378	0.201978	0.8	10.8	1	-0.465779
15	0	1	10	7	416.992	-1.78897	-0.310316	-1.56775	-0.072591	-1.11081	0.94856	0.8	10.8	1	-0.18693
15	1	1	10	7	399.414	0.127498	0.730201	-0.972955	-0.520727	-0.662026	0.409068	0.8	10.8	1	-0.47475
15	0	1	10	7	492.188	-1.08075	0.488341	-0.71844	0.887476	-1.42824	0.42624	0.8	10.8	1	1.78897
15	1	1	10	7	451.172	-0.448044	0.0072465	-1.59092	0.267041	1.00694	0.247698	0.8	10.8	1	0.0580361
15	0	1	10	7	425.781	0.65118	0.274833	1.90333	0.160792	-0.0217426	-1.04279	0.8	10.8	1	0.274833
15	0	1	10	7	409.18	-0.0253678	-0.817878	-0.413339	-0.858826	-0.785403	-1.11081	0.8	10.8	1	-2.25543
15	1	1	10	7	308.594	-1.46464	-0.568821	-1.61512	-1.01572	-0.083527	-0.689757	0.8	10.8	1	-1.2614
15	1	1	10	7	409.18	-0.998277	0.243852	-1.94776	-0.0289936	-0.701111	0.0289936	0.8	10.8	1	-0.0616723
15	0	1	10	7	416.992	-1.00694	1.03364	0.67301	1.23562	-0.791787	0.530165	0.8	10.8	1	-0.488341
15	0	1	10	7	367.188	0.330356	0.421925	0.53969	0.42624	-1.59092	-0.544487	0.8	10.8	1	0.0036232
15	0	0	15	10	392.578	-1.99634	0.844919	-0.213323	-0.488341	-1.90333	0.123817	0.8	10.8	4	-0.0908287
15	0	0	15	10	358.398	-0.766565	-0.0072465	-0.844919	-0.179438	-1.17569	-0.0326203	0.8	10.8	4	-0.194443
15	1	0	15	10	433.594	1.94776	0.145955	0.310316	0.629882	0.354748	1.27472	0.8	10.8	4	-0.964724
15	1	0	15	10	600.586	-1.03364	0.168236	-2.60474	0.217117	-0.894824	0.614235	0.8	10.8	4	0.421925
15	0	0	15	10	358.398	-0.624636	0.270933	-3.15587	-0.346574	-0.367096	0.430569	0.8	10.8	4	0.0326203
15	1	0	15	10	349.609	-0.157076	0.65118	0.730201	-0.844919	0.506727	1.75577	0.8	10.8	4	-0.217117
15	0	0	15	10	400.391	1.08075	0.583718	0.371236	-0.149658	1.05207	-0.145955	0.8	10.8	4	-0.396338
15	0	0	15	10	325.195	0.421925	-0.0871767	0.358853	-0.330356	-0.0507682	-0.964724	0.8	10.8	4	-1.28836
15	0	0	15	10	400.391	0.0253678	0.138561	-0.667501	0.609079	-0.153365	-0.160792	0.8	10.8	4	-0.01087
15	1	0	15	10	425.781	0.917342	-0.0253678	-0.379553	-0.865881	0.38373	-0.409068	0.8	10.8	4	0.583718
15	1	0	15	10	484.375	0.342503	0.409068	0.497495	-0.798225	0.0798796	-0.358853	0.8	10.8	4	1.75577
15	1	0	15	10	409.18	0.42624	0.742137	-0.989728	0.534917	0.544487	0.645807	0.8	10.8	4	-1.99634
15	1	0	15	10	350.586	-0.392122	1.42824	0.18693	0.168236	-1.72453	0.371236	0.8	10.8	4	-0.0507682
15	1	0	15	10	333.008	0.09814	-0.157076	-0.981289	-0.282657	-0.0908287	-0.667501	0.8	10.8	4	-1.5036
15	0	0	15	10	466.797	-0.0544014	0.255413	0.701111	0.530165	0.0871767	0.01087	0.8	10.8	4	0.932773
15	1	0	15	10	450.195	-0.492908	0.298408	-0.624636	-0.224722	-1.27472	-0.791787	0.8	10.8	4	0.318302
15	0	0	15	10	541.992	-1.90333	0.0908287	-0.506727	0.375388	-1.15329	-0.0762343	0.8	10.8	4	2.80839
15	0	0	15	10	441.406	0.290515	0.346574	0.530165	0.544487	0.0653101	-0.456878	0.8	10.8	4	-0.153365
15	0	0	15	10	492.188	-0.748173	0.259281	1.3777	-0.47475	0.0616723	-0.23618	0.8	10.8	4	0.909755
15	1	0	15	10	508.789	0.502101	1.19895	1.21092	0.656586	-0.298408	-0.53969	0.8	10.8	4	0.371236
15	0	0	15	10	366.211	-0.267041	0.413339	2.34751	0.379553	0.785403	0.168236	0.8	10.8	4	-0.51604
15	1	0	15	10	358.398	-0.164512	0.492908	1.13168	0.549306	-0.310316	0.18693	0.8	10.8	4	0.286582
15	1	0	15	10	424.805	-0.190684	-0.736147	0.456878	0.844919	-0.306337	0.712623	0.8	10.8	4	0.330356
15	0	0	15	10	375	-1.5036	0.456878	0.302368	0.754256	-1.01572	0.145955	0.8	10.8	4	-0.251552
15	1	0	15	10	391.602	0.0908287	0.525435	-0.274833	-0.314304	-0.67301	0.873007	0.8	10.8	4	0.470256
15	1	0	15	10	599.609	-0.488341	1.78897	-0.640467	-0.465779	0.338443	0.798225	0.8	10.8	4	1.33129
15	1	0	15	10	508.789	-0.198208	0.614235	0.32231	0.736147	-0.138561	-0.109127	0.8	10.8	4	0.456878
15	1	0	15	10	450.195	-0.334394	1.72453	1.39405	1.59092	-0.209535	0.940621	0.8	10.8	4	0.51604
15	1	0	15	10	458.984	-0.873007	1.94776	-1.04279	0.367096	-1.21092	1.08075	0.8	10.8	4	-0.183181
15	1	0	15	10	333.008	0.298408	0.736147	-0.217117	-1.21092	1.07105	0.544487	0.8	10.8	4	-0.190684
15	1	0	15	10	367.188	0.609079	0.894824	-0.645807	0.145955	2.34751	1.03364	0.8	10.8	4	-0.400568
15	0	0	15	10	425.781	1.28836	0.909755	2.60474	0.497495	0.470256	-0.149658	0.8	10.8	4	1.59092
15	0	0	15	10	350.586	-0.0471363	-0.371236	0.387919	-1.08075	0.224722	-0.0507682	0.8	10.8	4	-1.08075
15	1	0	15	10	408.203	-2.10975	0.247698	-0.0544014	-0.0908287	-2.45999	0.217117	0.8	10.8	4	-1.24837
15	0	0	15	10	341.797	-0.259281	0.38373	0.0072465	-0.880204	1.18721	1.69501	0.8	10.8	4	0.430569
15	1	0	15	10	375	-1.02461	0.404811	0.138561	0.635159	0.400568	0.138561	0.8	10.8	4	-0.588735
15	1	0	15	10	484.375	-0.865881	-0.112795	0.619421	-0.645807	-0.603951	0.404811	0.8	10.8	4	-0.917342
15	1	0	15	10	400.391	1.99634	1.01572	0.667501	0.798225	0.578726	-0.520727	0.8	10.8	4	0.354748
15	1	0	15	10	367.188	1.3777	-0.145955	1.72453	-0.887476	0.844919	-0.267041	0.8	10.8	4	-0.94856
15	1	0	15	10	375.977	-0.483792	-0.183181	0.0289936	-0.153365	0.430569	0.379553	0.8	10.8	4	-0.940621
15	0	0	15	10	433.594	0.443652	0.452453	0.695415	-0.201978	-0.198208	-0.255413	0.8	10.8	4	0.791787
15	0	0	15	10	383.789	-0.247698	-0.217117	1.86238	-1.15329	-0.294457	-0.251552	0.8	10.8	4	-1.18721
15	0	0	15	10	409.18	-0.224722	-0.578726	0.0616723	-1.09061	1.75577	0.243852	0.8	10.8	4	-0.583718
15	0	0	15	10	433.594	-0.217117	0.354748	0.417625	0.0507682	-0.413339	0.220916	0.8	10.8	4	-0.0217426
15	0	0	15	10	458.984	0.183181	1.14239	1.23562	1.18721	0.298408	-0.142256	0.8	10.8	4	-0.179438
15	0	0	15	10	442.383	-0.409068	0.396338	0.270933	1.13168	-0.656586	-0.0181179	0.8	10.8	4	0.844919
15	1	0	15	10	484.375	0.164512	0.392122	0.563906	0.46132	0.549306	-0.282657	0.8	10.8	4	0.112795
15	1	1	10	15	433.594	2.34751	0.430569	1.11081	-0.588735	1.31662	-0.127498	0.8	10.8	2	-1.3777
15	1	1	10	15	550.781	0.785403	0.479262	1.56775	-0.0435057	-1.22315	0.149658	0.8	10.8	2	0.267041
15	1	1	10	15	433.594	2.80839	-0.456878	0.554149	-0.0144938	0.511373	-0.306337	0.8	10.8	2	-0.116466
15	1	1	10	15	450.195	0.811269	2.04994	0.09814	-0.138561	0.563906	0.559015	0.8	10.8	2	-0.0653101
15	0	1	10	15	458.984	1.78897	0.470256	0.392122	0.116466	0.695415	0.497495	0.8	10.8	2	-0.224722
15	0	1	10	15	517.578	-0.0653101	0.0181179	1.61512	-0.094483	-1.05207	0.609079	0.8	10.8	2	-0.09814
15	1	1	10	15	450.195	1.2614	0.314304	0.153365	0.578726	0.282657	0.318302	0.8	10.8	2	-0.232354
15	0	1	10	15	450.195	3.15587	2.60474	0.609079	0.483792	1.64046	-0.083527	0.8	10.8	2	-0.334394
15	1	1	10	15	450.195	0.51604	0.972955	1.15329	0.59378	-0.925014	-0.624636	0.8	10.8	2	-0.286582
15	0	1	10	15	409.18	1.10063	0.448044	-0.497495	0.448044	-0.346574	0.779072	0.8	10.8	2	0.724299
15	0	1	10	15	382.813	1.06149	0.42624	0.379553	2.17744	-0.247698	-0.742137	0.8	10.8	2	0.94856
15	1	1	10	15	358.398	0.232354	-0.409068	0.149658	0.338443	-0.880204	0.105462	0.8	10.8	2	-0.298408
15	1	1	10	15	341.797	0.824545	0	-0.0871767	0.0326203	0.443652	0.706847	0.8	10.8	2	-0.38373
15	1	1	10	15	525.391	0.157076	-0.270933	0.798225	0.286582	0.456878	1.61512	0.8	10.8	2	3.15587
15	0	1	10	15	391.602	0.603951	-0.179438	0.0181179	0.94856	1.16438	-0.838065	0.8	10.8	2	-0.479262
15	0	1	10	15	391.602	0.940621	0.294457	1.42824	-0.479262	0.32231	0.964724	0.8	10.8	2	-1.34635
15	0	1	10	15	466.797	0.318302	0.153365	-0.294457	1.01572	-0.506727	-0.247698	0.8	10.8	2	0.452453
15	0	1	10	15	416.992	-0.153365	1.06149	-0.220916	0.520727	0.956594	0.909755	0.8	10.8	2	0.123817
15	1	1	10	15	375	-0.12014	-0.940621	-0.342503	-0.71844	-0.609079	-0.190684	0.8	10.8	2	0.298408
15	0	1	10	15	416.992	0.350655	1.04279	-0.0798796	0.334394	0.116466	0.456878	0.8	10.8	2	0.342503
15	1	1	10	15	316.406	-0.421925	-0.534917	-0.350655	-0.362969	0.712623	-0.362969	0.8	10.8	2	-0.824545
15	0	1	10	15	433.594	0.614235	-0.662026	-0.94856	-0.443652	0.0289936	-1.33129	0.8	10.8	2	-0.201978
15	0	1	10	15	342.773	0.798225	-0.0616723	-0.338443	-0.0253678	-1.08075	-0.342503	0.8	10.8	2	-1.06149
15	1	1	10	15	308.594	0.981289	1.75577	-0.488341	-0.13487	0.127498	-0.274833	0.8	10.8	2	-0.0762343
15	0	1	10	15	500	2.04994	2.34751	0.157076	0.858826	0.318302	0.434915	0.8	10.8	2	0.479262
15	1	1	10	15	458.008	0.286582	-0.511373	0.213323	-0.290515	-0.175699	-0.400568	0.8	10.8	2	0.554149
15	1	1	10	15	333.984	0.754256	-0.23618	0.506727	-0.160792	1.24837	0.101799	0.8	10.8	2	0.18693
15	1	1	10	15	500.977	0.243852	0.689757	0.0762343	0.645807	0.497495	1.04279	0.8	10.8	2	1.61512
15	0	1	10	15	383.789	-0.072591	-0.109127	0.0653101	-0.0871767	-0.338443	0.452453	0.8	10.8	2	-0.880204
